Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,10.0,1.417,93.54,0,-11.39,0,0.26,0,0.71,0,0.00,23.00,32.40,0,3.70,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,10.5,1.438,107.99,0,-11.01,0,0.27,0,0.72,0,0.00,23.00,41.45,0,3.70,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,11.0,1.458,139.37,0,-10.63,0,0.31,0,0.72,0,0.00,23.00,42.43,0,-15.88,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,11.5,1.479,260.84,0,-9.98,0,0.42,0,0.72,0,0.00,23.00,85.84,0,17.20,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,12.0,1.500,239.08,0,-9.42,0,0.57,0,0.72,0,0.00,23.00,81.89,0,12.46,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,12.5,1.521,188.72,0,-8.98,0,0.68,0,0.72,0,0.00,23.00,74.35,0,-13.73,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,13.0,1.542,121.57,0,-8.80,0,0.72,0,0.73,0,0.00,23.00,47.36,0,-15.88,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,13.5,1.563,83.64,0,-8.51,0,0.77,0,0.73,0,0.00,22.90,36.51,0,-8.91,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.0,1.583,69.91,0,-8.15,0,0.88,0,0.72,0,0.00,22.90,18.30,0,-16.25,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.5,1.604,48.62,0,-8.07,0,0.92,0,0.71,0,0.00,22.90,17.34,0,3.02,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.0,1.625,35.77,0,-8.10,0,0.95,0,0.72,0,0.00,22.90,14.71,0,3.03,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.5,1.646,28.61,0,-8.08,0,0.96,0,0.73,0,0.00,22.90,9.62,0,3.03,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.0,1.667,8.14,0,-8.12,0,0.93,0,0.72,0,0.00,22.90,6.27,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.5,1.688,1.36,0,-8.13,0,0.92,0,0.71,0,0.00,22.90,4.75,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.0,1.708,0.11,0,-8.06,0,0.95,0,0.71,0,0.00,22.90,4.99,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.5,1.729,0.00,0,-7.98,0,0.99,0,0.72,0,0.00,22.90,2.82,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.0,1.750,0.00,0,-7.99,0,0.99,0,0.72,0,0.00,22.80,3.68,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.5,1.771,0.00,0,-8.02,0,0.93,0,0.72,0,0.00,22.80,5.69,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.0,1.792,0.00,0,-7.95,0,0.97,0,0.72,0,0.00,22.80,9.29,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.5,1.813,0.00,0,-7.86,0,0.98,0,0.73,0,0.00,22.80,11.43,0,3.27,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.0,1.833,0.00,0,-7.82,0,0.98,0,0.73,0,0.00,22.80,16.36,0,3.27,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.5,1.854,0.00,0,-7.91,0,0.96,0,0.73,0,0.00,22.80,-12.60,1,3.09,3,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.0,1.875,0.00,0,-8.00,0,0.87,0,0.73,0,0.00,22.80,3.63,0,3.09,3,67,67,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.5,1.896,0.00,0,-8.22,0,0.60,0,0.74,0,0.00,22.80,1.59,0,2.96,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.0,1.917,0.00,0,-8.16,0,0.44,0,0.74,0,0.00,22.80,-4.56,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.5,1.938,0.00,0,-7.94,0,0.41,0,0.74,0,0.14,22.80,-11.34,0,3.09,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.0,1.958,0.00,0,-7.57,0,0.40,0,0.74,0,0.00,22.80,-5.99,0,3.43,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.5,1.979,0.00,0,-7.19,0,0.32,0,0.75,0,0.00,22.70,-13.33,0,3.51,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.0,2.000,0.00,0,-6.73,0,0.27,0,0.75,0,0.29,22.70,-12.32,0,2.87,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.5,2.021,0.00,0,-6.24,0,0.29,0,0.76,0,0.29,22.70,-16.46,0,-0.32,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.0,2.042,0.00,0,-6.08,0,0.27,0,0.76,0,0.00,22.70,-7.64,0,-1.54,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.5,2.063,0.00,0,-6.00,0,0.25,0,0.77,0,0.00,22.70,-9.38,0,-1.54,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.0,2.083,0.00,0,-5.84,0,0.24,0,0.77,0,0.00,22.70,-3.57,0,-1.54,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.5,2.104,0.00,0,-5.69,0,0.23,0,0.77,0,0.00,22.70,-8.22,0,-1.54,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.0,2.125,0.00,0,-5.52,0,0.23,0,0.76,0,0.00,22.70,14.04,0,-1.39,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.5,2.146,0.00,0,-5.38,0,0.22,0,0.76,0,0.00,22.70,48.43,0,-1.39,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.0,2.167,0.00,0,-5.28,0,0.22,0,0.75,0,0.00,22.60,8.01,0,-1.45,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.5,2.188,0.00,0,-5.23,0,0.23,0,0.75,0,0.00,22.60,9.47,0,-1.45,3,35,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.0,2.208,0.00,0,-5.16,0,0.23,0,0.75,0,0.00,22.70,-13.74,1,-1.72,3,99,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.5,2.229,0.00,0,-4.99,0,0.22,0,0.76,0,0.00,22.60,-11.96,1,-1.00,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.0,2.250,0.00,0,-4.71,0,0.22,0,0.76,0,0.14,22.60,-11.96,1,-0.95,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.5,2.271,0.00,0,-4.59,0,0.21,0,0.76,0,0.00,22.60,-8.37,1,-1.05,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.0,2.292,0.00,0,-4.59,0,0.22,0,0.76,0,0.14,22.60,-8.37,1,-1.05,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.5,2.313,0.08,0,-4.69,0,0.23,0,0.76,0,0.00,22.60,-8.37,1,-1.05,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.0,2.333,1.71,0,-4.80,0,0.23,0,0.76,0,0.00,22.60,-11.96,1,-0.95,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.5,2.354,6.56,0,-4.82,0,0.22,0,0.76,0,0.14,22.60,-11.96,1,-0.95,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.0,2.375,21.84,0,-4.80,0,0.23,0,0.75,0,0.00,22.50,-42.64,1,-1.36,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.5,2.396,44.06,0,-4.84,0,0.35,0,0.75,0,0.14,22.50,-9.69,1,-0.69,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.0,2.417,57.85,0,-5.06,0,0.43,0,0.75,0,0.00,22.60,48.33,0,-0.33,3,67,67,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.5,2.438,63.71,0,-5.43,0,0.42,0,0.76,0,0.14,22.50,14.69,0,5.56,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.0,2.458,88.13,0,-5.69,0,0.44,0,0.75,0,0.14,22.50,117.20,0,5.70,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.5,2.479,162.60,0,-5.59,0,0.55,0,0.75,0,0.00,22.50,142.36,0,9.26,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.0,2.500,142.91,0,-5.57,0,0.58,0,0.75,0,0.00,22.50,16.12,0,9.26,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.5,2.521,138.36,0,-5.68,0,0.53,0,0.76,0,0.00,22.50,67.67,0,9.26,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.0,2.542,179.19,0,-5.61,0,0.65,0,0.76,0,0.00,22.50,77.58,0,9.85,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.5,2.563,186.15,0,-5.61,0,0.67,0,0.76,0,0.00,22.50,106.06,0,17.44,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.0,2.583,256.88,0,-5.54,0,0.78,0,0.77,0,0.00,22.50,95.15,0,14.13,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.5,2.604,228.49,0,-5.41,0,0.94,0,0.77,0,0.00,22.50,33.96,0,11.96,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.0,2.625,180.29,0,-5.52,0,0.98,0,0.76,0,0.29,22.50,37.60,0,9.85,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.5,2.646,114.31,0,-5.44,0,1.10,0,0.76,0,0.00,22.50,14.13,0,14.19,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.0,2.667,52.20,0,-5.60,0,1.15,0,0.77,0,0.00,22.50,-26.18,0,5.56,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.5,2.688,11.79,0,-5.97,0,1.08,0,0.78,0,0.00,22.50,-37.59,0,-1.54,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.0,2.708,0.71,0,-6.41,0,1.03,0,0.78,0,0.00,22.40,-47.69,0,0.89,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.5,2.729,0.00,0,-6.88,0,0.93,0,0.78,0,0.00,22.40,-45.85,0,0.95,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.0,2.750,0.00,0,-7.20,0,0.94,0,0.78,0,0.00,22.40,-57.32,0,1.44,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.5,2.771,0.00,0,-7.52,0,1.01,0,0.78,0,0.00,22.40,-48.13,0,1.54,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.0,2.792,0.00,0,-7.96,0,0.96,0,0.79,0,0.00,22.40,-36.41,0,1.52,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.5,2.813,0.00,0,-8.40,0,0.90,0,0.79,0,0.00,22.40,-42.28,0,1.24,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.0,2.833,0.00,0,-8.88,0,0.88,0,0.79,0,0.00,22.40,-42.18,0,0.84,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.5,2.854,0.00,0,-9.43,0,0.83,0,0.78,0,0.00,22.40,-44.56,0,0.43,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.0,2.875,0.00,0,-10.22,0,0.88,0,0.78,0,0.00,22.40,-36.15,0,0.64,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.5,2.896,0.00,0,-10.93,0,0.81,0,0.78,0,0.00,22.40,-33.16,0,0.24,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.0,2.917,0.00,0,-11.55,0,0.75,0,0.77,0,0.00,22.40,-29.39,0,0.06,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.5,2.938,0.00,0,-12.07,0,0.73,0,0.77,0,0.00,22.40,-29.60,0,-0.84,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.0,2.958,0.00,0,-12.53,0,0.68,0,0.77,0,0.00,22.40,-25.26,0,-0.95,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.5,2.979,0.00,0,-13.05,0,0.62,0,0.77,0,0.00,22.40,-26.29,0,-0.70,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,0.0,3.000,0.00,0,-13.56,0,0.55,0,0.78,0,0.00,22.40,-25.56,0,-0.39,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,0.5,3.021,0.00,0,-14.05,0,0.51,0,0.79,0,0.00,22.40,-31.29,0,-0.06,3,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
