Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,8.5,1.354,19.39,3,-2.04,3,0.32,3,-0.26,0,0.00,22.10,-7.53,3,1.27,3,99,99,0.000,0.000,-0.146,3,0.146,-0.087,3,0.087,0.398,2,-0.398,0.786,2,-0.786
1,1,9.0,1.375,37.00,3,-1.98,3,0.32,3,-0.26,0,0.00,22.10,4.89,3,2.01,3,99,99,0.000,0.000,-0.025,3,0.025,-0.204,3,0.204,0.356,2,-0.356,0.731,2,-0.731
1,1,9.5,1.396,75.78,3,-1.70,3,0.38,3,-0.26,0,0.00,22.10,18.94,3,2.35,3,99,99,0.000,0.000,-0.306,3,0.306,-0.300,3,0.300,0.288,2,-0.288,0.630,2,-0.630
1,1,10.0,1.417,122.81,3,-1.15,3,0.54,3,-0.26,0,0.00,22.10,30.82,3,2.65,3,99,99,0.000,0.000,-0.488,3,0.488,-0.384,3,0.384,0.245,2,-0.245,0.540,2,-0.540
1,1,10.5,1.438,175.10,3,-0.39,3,0.81,3,-0.26,0,0.00,22.10,44.26,3,2.41,3,99,99,0.000,0.000,-0.273,3,0.273,-0.259,3,0.259,0.233,2,-0.233,0.468,2,-0.468
1,1,11.0,1.458,220.67,3,0.42,3,1.14,3,-0.28,0,0.00,22.10,58.74,3,0.89,3,99,99,0.000,0.000,-0.279,3,0.279,-0.233,3,0.233,0.248,2,-0.248,0.421,2,-0.421
1,1,11.5,1.479,263.82,3,1.43,3,1.61,3,-0.29,0,0.00,22.10,67.28,3,-0.61,3,99,99,0.000,0.000,-0.431,3,0.431,-0.376,3,0.376,0.282,2,-0.282,0.378,2,-0.378
1,1,12.0,1.500,297.82,3,2.43,3,2.15,3,-0.29,0,0.00,22.10,79.33,3,-1.83,3,99,99,0.000,0.000,-0.408,3,0.408,-0.333,3,0.333,0.324,2,-0.324,0.330,2,-0.330
1,1,12.5,1.521,321.97,3,3.20,3,2.61,3,-0.29,0,0.00,22.10,93.59,3,-3.38,3,99,99,0.000,0.000,-0.194,3,0.194,-0.221,3,0.221,0.359,2,-0.359,0.279,2,-0.279
1,1,13.0,1.542,308.04,3,3.83,3,2.99,3,-0.29,0,0.00,22.00,88.96,3,-1.31,3,99,99,0.000,0.000,-0.346,3,0.346,-0.404,3,0.404,0.369,2,-0.369,0.239,2,-0.239
1,1,13.5,1.563,289.41,3,4.49,3,3.37,3,-0.28,0,0.00,22.00,75.23,3,-0.71,3,99,99,0.000,0.000,-0.591,3,0.591,-0.693,3,0.693,0.395,2,-0.395,0.201,2,-0.201
1,1,14.0,1.583,254.37,3,4.87,3,3.69,3,-0.29,0,0.00,22.00,54.18,3,-4.64,3,99,99,0.000,0.000,-0.922,3,0.922,-0.950,3,0.950,0.417,2,-0.417,0.206,2,-0.206
1,1,14.5,1.604,211.56,3,5.24,3,4.02,3,-0.31,0,0.00,22.00,31.67,3,-6.02,3,99,99,0.000,0.000,-0.898,3,0.898,-0.843,3,0.843,0.449,2,-0.449,0.239,2,-0.239
1,1,15.0,1.625,161.02,3,5.51,3,4.32,3,-0.31,0,0.00,22.00,3.21,3,-3.65,3,99,99,0.000,0.000,-0.575,3,0.575,-0.515,3,0.515,0.500,2,-0.500,0.320,2,-0.320
1,1,15.5,1.646,125.49,3,5.57,3,4.44,3,-0.30,0,0.00,22.00,-10.21,3,-2.00,3,99,99,0.000,0.000,-0.360,3,0.360,-0.246,3,0.246,0.546,2,-0.546,0.407,2,-0.407
1,1,16.0,1.667,83.56,3,5.48,3,4.34,3,-0.30,0,0.00,22.00,-25.88,3,-0.49,3,99,99,0.000,0.000,-0.372,3,0.372,-0.329,3,0.329,0.603,2,-0.603,0.547,2,-0.547
1,1,16.5,1.688,44.37,3,5.54,3,4.22,3,-0.30,0,0.00,22.00,-49.78,3,4.80,3,99,99,0.000,0.000,-0.472,3,0.472,-0.457,3,0.457,0.455,2,-0.455,-0.051,2,0.051
1,1,17.0,1.708,18.34,3,5.46,3,4.10,3,-0.29,0,0.00,22.00,-57.14,3,7.13,3,99,99,0.000,0.000,-0.300,3,0.300,-0.296,3,0.296,0.448,2,-0.448,-0.044,2,0.044
1,1,17.5,1.729,4.32,3,5.41,3,4.00,3,-0.29,0,0.00,22.00,-68.80,3,3.22,3,99,99,0.000,0.000,-0.210,3,0.210,-0.200,3,0.200,0.444,2,-0.444,-0.038,2,0.038
1,1,18.0,1.750,0.41,3,5.48,3,4.00,3,-0.30,0,0.00,22.00,-76.19,3,2.41,3,99,99,0.000,0.000,-0.334,3,0.334,-0.329,3,0.329,0.444,2,-0.444,-0.040,2,0.040
1,1,18.5,1.771,0.00,3,5.61,3,4.06,3,-0.32,0,0.00,22.00,-81.97,3,4.36,3,99,99,0.000,0.000,-0.212,3,0.212,-0.192,3,0.192,0.447,2,-0.447,-0.046,2,0.046
1,1,19.0,1.792,0.00,3,5.69,3,4.09,3,-0.32,0,0.00,22.00,-84.50,3,3.30,3,99,99,0.000,0.000,0.012,3,-0.012,0.024,3,-0.024,0.449,2,-0.449,-0.048,2,0.048
1,1,19.5,1.813,0.00,3,5.66,3,4.04,3,-0.32,0,0.00,22.00,-82.63,3,1.43,3,99,99,0.000,0.000,-0.194,3,0.194,-0.189,3,0.189,0.446,2,-0.446,-0.046,2,0.046
1,1,20.0,1.833,0.00,3,5.52,3,3.92,3,-0.32,0,0.00,22.00,-74.43,3,1.39,3,99,99,0.000,0.000,-0.537,3,0.537,-0.548,3,0.548,0.440,2,-0.440,-0.039,2,0.039
1,1,20.5,1.854,0.00,3,5.30,3,3.75,3,-0.33,0,0.00,21.90,-75.71,3,2.40,3,99,99,0.000,0.000,-0.413,3,0.413,-0.388,3,0.388,0.385,2,-0.385,-0.035,2,0.035
1,1,21.0,1.875,0.00,3,5.05,3,3.57,3,-0.32,0,0.00,21.90,-70.97,3,2.33,3,99,99,0.000,0.000,-0.121,3,0.121,-0.076,3,0.076,0.375,2,-0.375,-0.023,2,0.023
1,1,21.5,1.896,0.00,3,4.82,3,3.41,3,-0.32,0,0.00,21.90,-60.39,3,2.74,3,99,99,0.000,0.000,-0.007,3,0.007,-0.044,3,0.044,0.365,2,-0.365,-0.012,2,0.012
1,1,22.0,1.917,0.00,3,4.62,3,3.28,3,-0.34,0,0.00,21.90,-53.77,3,1.30,3,99,99,0.000,0.000,-0.244,3,0.244,-0.270,3,0.270,0.356,2,-0.356,-0.005,2,0.005
1,1,22.5,1.938,0.00,3,4.41,3,3.15,3,-0.35,0,0.00,21.90,-58.51,3,1.44,3,99,99,0.000,0.000,-0.199,3,0.199,-0.145,3,0.145,0.347,2,-0.347,0.001,2,-0.001
1,1,23.0,1.958,0.00,3,4.25,3,3.06,3,-0.34,0,0.00,21.90,-54.46,3,1.59,3,99,99,0.000,0.000,-0.055,3,0.055,-0.061,3,0.061,0.340,2,-0.340,0.009,2,-0.009
1,1,23.5,1.979,0.00,3,4.11,3,2.98,3,-0.34,0,0.00,21.90,-47.43,3,1.66,3,99,99,0.000,0.000,-0.091,3,0.091,-0.164,3,0.164,0.335,2,-0.335,0.015,2,-0.015
1,2,0.0,2.000,0.00,3,3.71,3,2.66,3,-0.34,0,0.00,21.90,-73.09,3,0.42,3,99,99,0.000,0.000,-0.335,3,0.335,-0.314,3,0.314,0.309,2,-0.309,0.039,2,-0.039
1,2,0.5,2.021,0.00,3,3.59,3,2.64,3,-0.34,0,0.00,21.90,-61.98,3,0.45,3,99,99,0.000,0.000,-0.350,3,0.350,-0.279,3,0.279,0.275,2,-0.275,0.010,2,-0.010
1,2,1.0,2.042,0.00,3,3.48,3,2.60,3,-0.34,0,0.00,21.90,-53.40,3,0.75,3,99,99,0.000,0.000,-0.078,3,0.078,-0.062,3,0.062,0.272,2,-0.272,0.013,2,-0.013
1,2,1.5,2.063,0.00,3,3.28,3,2.52,3,-0.35,0,0.00,21.90,-46.49,3,0.85,3,99,99,0.000,0.000,0.358,3,-0.358,0.194,3,-0.194,0.265,2,-0.265,0.019,2,-0.019
1,2,2.0,2.083,0.00,3,3.03,3,2.41,3,-0.36,0,0.00,21.90,-39.11,3,-0.25,3,99,99,0.000,0.000,0.523,3,-0.523,0.418,3,-0.418,0.257,2,-0.257,0.025,2,-0.025
1,2,2.5,2.104,0.00,3,2.01,3,2.08,3,-0.38,0,0.00,21.80,-35.70,3,-0.25,3,99,99,0.000,0.000,0.559,3,-0.559,0.430,3,-0.430,0.195,2,-0.195,0.048,2,-0.048
1,2,3.0,2.125,0.00,3,1.20,3,1.81,3,-0.38,0,0.00,21.80,-32.17,3,0.62,3,99,99,0.000,0.000,0.370,3,-0.370,0.410,3,-0.410,0.172,2,-0.172,0.072,2,-0.072
1,2,3.5,2.146,0.00,3,0.51,3,1.55,3,-0.39,0,0.00,21.80,-29.35,3,1.24,3,99,99,0.000,0.000,0.110,3,-0.110,0.131,3,-0.130,0.150,2,-0.150,0.096,2,-0.096
1,2,4.0,2.167,0.00,3,-0.12,3,1.31,3,-0.38,0,0.00,21.80,-29.15,3,1.39,3,99,99,0.000,0.000,-0.470,3,0.470,-0.164,3,0.164,0.128,2,-0.128,0.122,2,-0.122
1,2,4.5,2.188,0.00,3,-0.66,3,1.09,3,-0.38,0,0.00,21.80,-34.30,3,2.43,3,99,99,0.000,0.000,-0.782,3,0.782,-0.451,3,0.451,0.107,2,-0.107,0.147,2,-0.147
1,2,5.0,2.208,0.00,3,-0.93,3,0.93,3,-0.38,0,0.00,21.80,-38.01,3,3.28,3,99,99,0.000,0.000,-0.606,3,0.606,-0.198,3,0.198,0.093,2,-0.093,0.166,2,-0.166
1,2,5.5,2.229,0.00,3,-1.17,3,0.76,3,-0.38,0,0.00,21.80,-37.23,3,3.78,3,99,99,0.000,0.000,-0.399,3,0.399,-0.293,3,0.293,0.077,2,-0.077,0.186,2,-0.186
1,2,6.0,2.250,0.00,3,-1.36,3,0.62,3,-0.38,0,0.00,21.80,-38.97,3,3.38,3,99,99,0.000,0.000,-0.275,3,0.275,-0.252,3,0.252,0.064,2,-0.064,0.205,2,-0.205
1,2,6.5,2.271,0.03,3,-1.47,3,0.51,3,-0.38,0,0.00,21.80,-41.14,3,2.25,3,99,99,0.000,0.000,-0.288,3,0.288,-0.185,3,0.185,0.053,2,-0.053,0.220,2,-0.220
1,2,7.0,2.292,0.81,3,-1.54,3,0.43,3,-0.38,0,0.00,21.80,-39.50,3,0.16,3,99,99,0.000,0.000,0.131,3,-0.131,0.191,3,-0.191,0.046,2,-0.046,0.230,2,-0.230
1,2,7.5,2.313,4.65,3,-1.67,3,0.39,3,-0.39,0,0.00,21.80,-27.63,3,2.47,3,99,99,0.000,0.000,0.262,3,-0.262,0.168,3,-0.168,0.042,2,-0.042,0.236,2,-0.236
1,2,8.0,2.333,16.74,3,-1.95,3,0.38,3,-0.39,0,0.00,21.80,-13.00,3,0.67,3,99,99,0.000,0.000,0.058,3,-0.058,-0.012,3,0.012,0.277,2,-0.277,0.694,2,-0.694
1,2,8.5,2.354,34.31,3,-2.07,3,0.43,3,-0.40,0,0.00,21.80,-3.49,3,-3.59,3,99,99,0.000,0.000,-0.109,3,0.109,-0.140,3,0.140,0.240,2,-0.240,0.629,2,-0.629
1,2,9.0,2.375,59.92,3,-1.90,3,0.53,3,-0.41,0,0.00,21.80,7.08,3,-1.12,3,99,99,0.000,0.000,-0.259,3,0.259,-0.301,3,0.301,0.201,2,-0.201,0.561,2,-0.561
1,2,9.5,2.396,98.96,3,-1.52,3,0.69,3,-0.41,0,0.00,21.80,19.36,3,0.09,3,99,99,0.000,0.000,-0.422,3,0.422,-0.436,3,0.436,0.163,2,-0.163,0.482,2,-0.482
1,2,10.0,2.417,143.53,3,-0.87,3,0.95,3,-0.40,0,0.00,21.80,28.75,3,-0.10,3,99,99,0.000,0.000,-0.610,3,0.610,-0.498,3,0.498,0.150,2,-0.150,0.418,2,-0.418
1,2,10.5,2.438,188.34,3,-0.21,3,1.27,3,-0.40,0,0.00,21.80,45.16,3,-0.40,3,99,99,0.000,0.000,-0.448,3,0.448,-0.388,3,0.388,0.158,2,-0.158,0.370,2,-0.370
1,2,11.0,2.458,233.12,3,0.28,3,1.58,3,-0.39,0,0.00,21.80,64.06,3,-1.76,3,99,99,0.000,0.000,-0.293,3,0.293,-0.215,3,0.215,0.176,2,-0.176,0.336,2,-0.336
1,2,11.5,2.479,272.47,3,0.81,3,1.90,3,-0.39,0,0.00,21.70,76.96,3,-3.01,3,99,99,0.000,0.000,-0.262,3,0.262,-0.224,3,0.224,0.185,2,-0.185,0.305,2,-0.305
1,2,12.0,2.500,288.19,3,1.30,3,2.22,3,-0.39,0,0.00,21.70,83.40,3,-4.04,3,99,99,0.000,0.000,-0.234,3,0.234,-0.236,3,0.236,0.211,2,-0.211,0.297,2,-0.297
1,2,12.5,2.521,285.25,3,1.68,3,2.52,3,-0.39,0,0.00,21.70,88.63,3,-4.06,3,99,99,0.000,0.000,-0.274,3,0.274,-0.344,3,0.344,0.231,2,-0.231,0.295,2,-0.295
1,2,13.0,2.542,268.61,3,2.10,3,2.86,3,-0.38,0,0.00,21.70,81.83,3,-2.78,3,99,99,0.000,0.000,-0.400,3,0.400,-0.480,3,0.480,0.255,2,-0.255,0.296,2,-0.296
1,2,13.5,2.563,255.07,3,2.71,3,3.31,3,-0.37,0,0.00,21.70,68.24,3,-2.60,3,99,99,0.000,0.000,-0.514,3,0.514,-0.558,3,0.558,0.287,2,-0.287,0.291,2,-0.291
1,2,14.0,2.583,224.80,3,3.11,3,3.67,3,-0.37,0,0.00,21.70,53.88,3,-3.93,3,99,99,0.000,0.000,-0.574,3,0.574,-0.540,3,0.540,0.315,2,-0.315,0.303,2,-0.303
1,2,14.5,2.604,185.25,3,3.47,3,3.98,3,-0.36,0,0.00,21.70,35.80,3,-5.03,3,99,99,0.000,0.000,-0.585,3,0.585,-0.498,3,0.498,0.348,2,-0.348,0.337,2,-0.337
1,2,15.0,2.625,144.51,3,3.67,3,4.19,3,-0.38,0,0.00,21.70,14.08,3,-2.14,3,99,99,0.000,0.000,-0.497,3,0.497,-0.410,3,0.410,0.389,2,-0.389,0.397,2,-0.397
1,2,15.5,2.646,104.15,3,3.73,3,4.22,3,-0.40,0,0.00,21.70,-5.37,3,-0.41,3,99,99,0.000,0.000,-0.369,3,0.369,-0.245,3,0.245,0.434,2,-0.434,0.484,2,-0.484
1,2,16.0,2.667,65.84,3,3.64,3,4.10,3,-0.41,0,0.00,21.70,-23.08,3,0.21,3,99,99,0.000,0.000,-0.246,3,0.246,-0.211,3,0.211,0.485,2,-0.485,0.596,2,-0.596
1,2,16.5,2.688,34.42,3,3.63,3,3.99,3,-0.43,0,0.00,21.70,-44.00,3,3.28,3,99,99,0.000,0.000,-0.347,3,0.347,-0.329,3,0.329,0.286,2,-0.286,-0.102,2,0.102
1,2,17.0,2.708,13.91,3,3.56,3,3.90,3,-0.43,0,0.00,21.70,-53.58,3,4.45,3,99,99,0.000,0.000,-0.199,3,0.199,-0.217,3,0.217,0.282,2,-0.282,-0.098,2,0.098
1,2,17.5,2.729,3.30,3,3.52,3,3.85,3,-0.44,0,0.00,21.70,-62.52,3,3.38,3,99,99,0.000,0.000,-0.068,3,0.068,-0.046,3,0.046,0.280,2,-0.280,-0.095,2,0.095
1,2,18.0,2.750,0.32,3,3.54,3,3.83,3,-0.45,0,0.00,21.70,-64.80,3,2.68,3,99,99,0.000,0.000,-0.119,3,0.119,-0.116,3,0.116,0.279,2,-0.279,-0.095,2,0.095
1,2,18.5,2.771,0.00,3,3.56,3,3.80,3,-0.46,0,0.00,21.60,-66.04,3,3.64,3,99,99,0.000,0.000,-0.134,3,0.134,-0.106,3,0.106,0.243,2,-0.243,-0.098,2,0.098
1,2,19.0,2.792,0.00,3,3.52,3,3.73,3,-0.46,0,0.00,21.60,-66.35,3,2.85,3,99,99,0.000,0.000,0.027,3,-0.027,0.007,3,-0.007,0.240,2,-0.240,-0.094,2,0.094
1,2,19.5,2.813,0.00,3,3.40,3,3.61,3,-0.47,0,0.00,21.60,-63.92,3,2.75,3,99,99,0.000,0.000,-0.020,3,0.020,-0.029,3,0.029,0.235,2,-0.235,-0.088,2,0.088
1,2,20.0,2.833,0.00,3,3.20,3,3.43,3,-0.47,0,0.00,21.60,-56.08,3,2.50,3,99,99,0.000,0.000,-0.176,3,0.176,-0.208,3,0.208,0.227,2,-0.227,-0.076,2,0.076
1,2,20.5,2.854,0.00,3,2.98,3,3.25,3,-0.48,0,0.00,21.60,-52.65,3,2.91,3,99,99,0.000,0.000,-0.245,3,0.245,-0.246,3,0.246,0.217,2,-0.217,-0.064,2,0.064
1,2,21.0,2.875,0.00,3,2.73,3,3.07,3,-0.48,0,0.00,21.60,-48.70,3,2.68,3,99,99,0.000,0.000,-0.169,3,0.169,-0.144,3,0.144,0.207,2,-0.207,-0.052,2,0.052
1,2,21.5,2.896,0.00,3,2.49,3,2.90,3,-0.49,0,0.00,21.60,-41.90,3,2.27,3,99,99,0.000,0.000,-0.124,3,0.124,-0.132,3,0.132,0.197,2,-0.197,-0.040,2,0.040
1,2,22.0,2.917,0.00,3,2.28,3,2.77,3,-0.48,0,0.00,21.60,-36.63,3,1.83,3,99,99,0.000,0.000,-0.239,3,0.239,-0.233,3,0.233,0.189,2,-0.189,-0.029,2,0.029
1,2,22.5,2.938,0.00,3,2.07,3,2.65,3,-0.47,0,0.00,21.60,-37.77,3,1.89,3,99,99,0.000,0.000,-0.119,3,0.119,-0.101,3,0.101,0.180,2,-0.180,-0.018,2,0.018
1,2,23.0,2.958,0.00,3,1.51,3,2.50,3,-0.48,0,0.00,21.60,-34.84,3,1.52,3,99,99,0.000,0.000,-0.059,3,0.059,-0.069,3,0.069,0.170,2,-0.170,-0.008,2,0.008
1,2,23.5,2.979,0.00,3,0.68,3,2.33,3,-0.50,0,0.00,21.60,-31.03,3,0.80,3,99,99,0.000,0.000,-0.039,3,0.039,-0.050,3,0.050,0.158,2,-0.158,0.004,2,-0.004
1,3,0.0,3.000,0.00,3,3.55,3,2.62,3,-0.49,0,0.00,21.60,-41.97,3,2.32,3,99,99,0.000,0.000,-0.390,3,0.390,-0.372,3,0.372,0.178,2,-0.178,-0.019,2,0.019
1,3,0.5,3.021,0.00,3,1.90,3,2.33,3,-0.49,0,0.00,21.60,-38.05,3,1.07,3,99,99,0.000,0.000,-0.161,3,0.161,-0.123,3,0.123,0.133,2,-0.133,-0.019,2,0.019
1,3,1.0,3.042,0.00,3,0.88,3,2.17,3,-0.49,0,0.00,21.60,-33.82,3,0.55,3,99,99,0.000,0.000,0.097,3,-0.097,0.112,3,-0.112,0.121,2,-0.121,-0.005,2,0.005
1,3,1.5,3.063,0.00,3,0.54,3,2.09,3,-0.48,0,0.00,21.60,-29.76,3,0.83,3,99,99,0.000,0.000,0.364,3,-0.364,0.266,3,-0.266,0.115,2,-0.115,0.002,2,-0.002
1,3,2.0,3.083,0.00,3,0.32,3,2.00,3,-0.49,0,0.00,21.60,-25.35,3,0.64,3,99,99,0.000,0.000,0.309,3,-0.309,0.256,3,-0.256,0.108,2,-0.108,0.009,2,-0.009
1,3,2.5,3.104,0.00,3,-0.11,3,1.80,3,-0.49,0,0.00,21.60,-23.15,3,0.42,3,99,99,0.000,0.000,0.243,3,-0.243,0.173,3,-0.173,0.093,2,-0.093,0.027,2,-0.027
1,3,3.0,3.125,0.00,3,-0.40,3,1.62,3,-0.49,0,0.00,21.50,-21.48,3,1.43,3,99,99,0.000,0.000,0.218,3,-0.218,0.205,3,-0.205,0.053,2,-0.053,0.044,2,-0.044
1,3,3.5,3.146,0.00,3,-0.75,3,1.41,3,-0.49,0,0.00,21.50,-21.11,3,2.31,3,99,99,0.000,0.000,-0.047,3,0.047,-0.036,3,0.036,0.037,2,-0.037,0.065,2,-0.065
1,3,4.0,3.167,0.00,3,-1.20,3,1.20,3,-0.50,0,0.00,21.50,-21.89,3,3.06,3,99,99,0.000,0.000,-0.295,3,0.295,-0.123,3,0.123,0.019,2,-0.019,0.087,2,-0.087
1,3,4.5,3.188,0.00,3,-1.65,3,0.99,3,-0.50,0,0.00,21.50,-25.63,3,3.24,3,99,99,0.000,0.000,-0.341,3,0.341,-0.151,3,0.151,0.003,2,-0.003,0.108,2,-0.108
1,3,5.0,3.208,0.00,3,-2.01,3,0.82,3,-0.52,0,0.00,21.50,-27.64,3,3.63,3,99,99,0.000,0.000,-0.293,3,0.293,-0.103,3,0.103,-0.012,2,0.012,0.126,2,-0.126
1,3,5.5,3.229,0.00,3,-2.35,3,0.65,3,-0.55,0,0.00,21.50,-29.49,3,2.86,3,99,99,0.000,0.000,-0.177,3,0.177,-0.088,3,0.088,-0.027,2,0.027,0.145,2,-0.145
1,3,6.0,3.250,0.00,3,-2.64,3,0.52,3,-0.55,0,0.00,21.50,-29.50,3,3.76,3,99,99,0.000,0.000,-0.075,3,0.075,-0.060,3,0.060,-0.039,2,0.039,0.161,2,-0.161
1,3,6.5,3.271,0.03,3,-2.97,3,0.43,3,-0.55,0,0.00,21.50,-28.80,3,0.48,3,99,99,0.000,0.000,-0.033,3,0.033,0.003,3,-0.003,-0.046,2,0.046,0.172,2,-0.172
1,3,7.0,3.292,0.81,3,-3.31,3,0.38,3,-0.56,0,0.00,21.50,-23.40,3,-2.11,3,99,99,0.000,0.000,0.162,3,-0.162,0.142,3,-0.142,-0.051,2,0.051,0.178,2,-0.178
1,3,7.5,3.313,4.41,3,-3.66,3,0.35,3,-0.58,0,0.00,21.50,-15.36,3,-2.58,3,99,99,0.000,0.000,0.197,3,-0.197,0.088,3,-0.088,-0.053,2,0.053,0.179,2,-0.179
1,3,8.0,3.333,16.40,3,-3.98,3,0.36,3,-0.58,0,0.00,21.50,-5.40,3,-2.24,3,99,99,0.000,0.000,-0.004,3,0.004,-0.064,3,0.064,0.136,2,-0.136,0.507,2,-0.507
1,3,8.5,3.354,33.25,3,-4.12,3,0.39,3,-0.59,0,0.00,21.50,1.29,3,-3.65,3,99,99,0.000,0.000,-0.061,3,0.061,-0.082,3,0.082,0.103,2,-0.103,0.457,2,-0.457
1,3,9.0,3.375,57.34,3,-4.04,3,0.47,3,-0.60,0,0.00,21.40,11.18,3,-1.94,3,99,99,0.000,0.000,-0.160,3,0.160,-0.200,3,0.200,0.045,2,-0.045,0.392,2,-0.392
1,3,9.5,3.396,94.02,3,-3.84,3,0.59,3,-0.62,0,0.00,21.40,23.75,3,-0.88,3,99,99,0.000,0.000,-0.369,3,0.369,-0.386,3,0.386,0.012,2,-0.012,0.332,2,-0.332
1,3,10.0,3.417,138.02,3,-3.44,3,0.79,3,-0.61,0,0.00,21.40,34.96,3,-1.35,3,99,99,0.000,0.000,-0.547,3,0.547,-0.456,3,0.456,-0.003,2,0.003,0.284,2,-0.284
1,3,10.5,3.438,176.42,3,-3.03,3,1.03,3,-0.61,0,0.00,21.40,49.04,3,-1.65,3,99,99,0.000,0.000,-0.340,3,0.340,-0.301,3,0.301,0.002,2,-0.002,0.260,2,-0.260
