Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,8.0,1.333,3.78,0,-12.15,0,0.18,0,0.09,0,0.00,22.00,-23.23,0,2.78,0,99,99,0.023,0.020,0.038,1,-0.015,0.040,1,-0.020,0.094,1,-0.070,0.295,1,-0.275
1,1,8.5,1.354,12.40,0,-11.90,0,0.18,0,0.09,0,0.00,22.00,13.52,0,3.96,0,99,99,0.024,0.021,0.038,1,-0.014,0.040,1,-0.020,0.061,1,-0.037,0.095,1,-0.074
1,1,9.0,1.375,27.77,0,-11.57,0,0.18,0,0.09,0,0.00,22.00,-8.40,1,1.05,1,99,99,0.024,0.021,0.085,2,-0.060,0.029,2,-0.007,0.049,1,-0.024,0.078,1,-0.056
1,1,9.5,1.396,54.36,0,-11.18,0,0.18,0,0.09,0,0.00,22.00,12.09,0,6.60,0,99,99,0.025,0.022,0.054,2,-0.029,0.150,2,-0.128,0.033,1,-0.008,0.050,1,-0.028
1,1,10.0,1.417,89.49,0,-10.48,0,0.18,0,0.10,0,0.00,22.00,21.29,0,5.64,0,99,99,0.026,0.024,0.249,2,-0.223,0.255,2,-0.231,0.013,1,0.013,0.022,1,0.001
1,1,10.5,1.438,129.38,0,-9.78,0,0.19,0,0.11,0,0.00,22.00,29.74,0,1.82,0,99,99,0.028,0.025,0.119,2,-0.091,-0.037,2,0.062,-0.003,1,0.031,-0.002,1,0.027
1,1,11.0,1.458,145.23,0,-9.21,0,0.19,0,0.11,0,0.00,22.00,49.82,0,13.94,0,99,99,0.029,0.026,0.119,2,-0.090,-0.037,2,0.064,-0.013,1,0.041,-0.009,1,0.036
1,1,11.5,1.479,149.30,0,-8.93,0,0.20,0,0.11,0,0.00,22.00,90.54,0,1.67,0,99,99,0.029,0.027,0.138,2,-0.109,0.063,2,-0.035,-0.016,1,0.046,-0.011,1,0.038
1,1,12.0,1.500,180.86,0,-8.76,0,0.21,0,0.10,0,0.00,22.00,36.33,0,-9.88,0,99,99,0.030,0.027,0.064,2,-0.034,0.043,2,-0.015,-0.019,1,0.048,-0.024,1,0.051
1,1,12.5,1.521,158.66,0,-8.59,0,0.25,0,0.09,0,0.00,22.00,57.70,0,-2.81,0,67,67,0.030,0.028,0.109,2,-0.079,0.056,2,-0.028,-0.017,1,0.047,-0.014,1,0.042
1,1,13.0,1.542,150.76,0,-8.48,0,0.33,0,0.08,0,0.00,22.00,44.31,0,-6.70,0,3,3,0.030,0.028,0.168,2,-0.138,0.071,2,-0.043,-0.012,1,0.043,-0.009,1,0.037
1,1,13.5,1.563,147.90,0,-8.37,0,0.48,0,0.07,0,0.00,22.00,36.08,0,-4.20,0,3,3,0.030,0.028,0.168,2,-0.138,0.071,2,-0.042,-0.001,1,0.031,-0.005,1,0.033
1,1,14.0,1.583,121.52,0,-8.15,0,0.65,0,0.05,0,0.00,22.00,34.99,0,16.91,0,3,3,0.031,0.029,0.168,2,-0.137,0.071,2,-0.042,0.013,1,0.018,0.013,1,0.016
1,1,14.5,1.604,96.15,0,-8.04,0,0.73,0,0.04,0,0.00,22.00,7.35,0,6.80,0,3,3,0.031,0.029,0.189,2,-0.158,0.102,2,-0.073,0.023,1,0.008,0.033,1,-0.004
1,1,15.0,1.625,69.02,0,-8.01,0,0.73,0,0.04,0,0.00,22.00,11.62,0,-0.55,0,3,3,0.031,0.029,0.224,2,-0.193,0.170,2,-0.141,0.031,1,-0.000,0.057,1,-0.028
1,1,15.5,1.646,39.90,0,-8.20,0,0.59,0,0.04,0,0.00,22.00,1.13,0,4.17,0,3,3,0.031,0.029,0.195,2,-0.164,0.180,2,-0.152,0.038,1,-0.007,0.087,1,-0.058
1,1,16.0,1.667,19.17,0,-8.30,0,0.40,0,0.03,0,0.00,22.00,-11.00,0,2.55,0,3,3,0.031,0.028,0.113,2,-0.083,0.074,2,-0.046,0.039,1,-0.009,0.113,1,-0.085
1,1,16.5,1.688,5.76,0,-8.53,0,0.35,0,0.03,0,0.00,22.00,2.39,0,3.27,0,3,3,0.030,0.028,0.103,2,-0.073,0.073,2,-0.045,0.092,1,-0.062,0.276,1,-0.249
1,1,17.0,1.708,0.39,0,-8.84,0,0.25,0,0.03,0,0.00,22.00,-7.18,0,-0.03,0,3,3,0.030,0.027,0.090,2,-0.060,0.059,2,-0.032,0.092,1,-0.062,0.277,1,-0.250
1,1,17.5,1.729,0.00,0,-9.11,0,0.23,0,0.02,0,0.00,22.00,-22.22,0,-4.00,0,3,3,0.029,0.027,0.072,2,-0.043,0.053,2,-0.026,0.092,1,-0.063,0.276,1,-0.250
1,1,18.0,1.750,0.00,0,-9.53,0,0.20,0,0.02,0,0.00,22.00,-22.49,0,-4.15,0,3,3,0.028,0.026,0.122,2,-0.094,0.089,2,-0.063,0.092,1,-0.064,0.275,1,-0.249
1,1,18.5,1.771,0.00,0,-10.05,0,0.20,0,0.01,0,0.00,22.00,-24.72,0,-5.49,0,35,35,0.027,0.025,0.119,2,-0.091,0.103,2,-0.078,0.092,1,-0.064,0.274,1,-0.249
1,1,19.0,1.792,0.00,0,-10.44,0,0.26,0,0.01,0,0.00,22.00,-14.90,0,-3.47,0,67,67,0.026,0.024,0.120,2,-0.093,0.123,2,-0.099,0.091,1,-0.065,0.272,1,-0.248
1,1,19.5,1.813,0.00,0,-10.31,0,0.31,0,0.00,0,0.00,22.00,-34.23,0,-1.22,0,3,3,0.027,0.024,0.108,2,-0.081,0.114,2,-0.090,0.091,1,-0.064,0.269,1,-0.245
1,1,20.0,1.833,0.00,0,-10.43,0,0.29,0,0.02,0,0.00,22.00,-0.49,0,-1.18,0,35,35,0.027,0.024,0.120,2,-0.093,0.123,2,-0.099,0.092,1,-0.065,0.275,1,-0.252
1,1,20.5,1.854,0.00,0,-10.55,0,0.27,0,0.04,0,0.00,22.00,-43.84,0,-2.53,0,67,99,0.026,0.023,0.142,2,-0.115,0.138,2,-0.115,0.092,1,-0.066,0.281,1,-0.258
1,1,21.0,1.875,0.00,0,-10.80,0,0.23,0,0.03,0,0.00,22.00,-24.97,0,-0.85,0,3,67,0.026,0.023,0.137,2,-0.111,0.129,2,-0.106,0.092,1,-0.066,0.279,1,-0.256
1,1,21.5,1.896,0.00,0,-11.19,0,0.19,0,0.02,0,0.00,22.00,-27.43,0,-3.42,0,3,3,0.025,0.022,0.131,2,-0.106,0.114,2,-0.092,0.092,1,-0.067,0.277,1,-0.255
1,1,22.0,1.917,0.00,0,-11.62,0,0.20,0,0.03,0,0.00,22.00,-51.78,0,-1.29,0,3,3,0.024,0.021,0.071,2,-0.046,0.125,2,-0.104,0.092,1,-0.068,0.279,1,-0.258
1,1,22.5,1.938,0.00,0,-12.01,0,0.18,0,0.04,0,0.00,22.00,-34.82,0,-3.29,0,3,3,0.024,0.020,0.073,1,-0.050,0.109,1,-0.089,0.092,1,-0.069,0.282,1,-0.261
1,1,23.0,1.958,0.00,0,-12.36,0,0.16,0,0.04,0,0.00,22.00,-0.13,0,-3.54,0,3,3,0.023,0.020,0.036,1,-0.013,0.059,1,-0.039,0.093,1,-0.070,0.282,1,-0.263
1,1,23.5,1.979,0.00,0,-12.73,0,0.15,0,0.04,0,0.00,22.00,-42.25,0,-3.43,0,3,3,0.022,0.019,-0.015,1,0.037,0.064,1,-0.045,0.093,1,-0.070,0.283,1,-0.264
1,2,0.0,2.000,0.00,0,-13.04,0,0.16,0,0.05,0,0.00,22.00,-57.32,0,-3.34,0,3,3,0.022,0.018,0.010,1,0.012,0.058,1,-0.040,0.093,1,-0.071,0.285,1,-0.267
1,2,0.5,2.021,0.00,0,-13.46,0,0.15,0,0.06,0,0.00,22.00,-6.96,0,-2.05,0,3,3,0.021,0.018,0.003,1,0.018,0.012,1,0.005,0.091,1,-0.070,0.270,1,-0.252
1,2,1.0,2.042,0.00,0,-13.70,0,0.15,0,0.05,0,0.00,22.00,-53.71,0,-2.05,0,3,3,0.021,0.017,-0.017,1,0.037,0.014,1,0.003,0.091,1,-0.071,0.269,1,-0.252
1,2,1.5,2.063,0.00,0,-13.93,0,0.15,0,0.05,0,0.00,22.00,-23.74,0,-2.76,0,3,3,0.020,0.017,0.010,1,0.010,0.015,1,0.001,0.091,1,-0.071,0.267,1,-0.251
1,2,2.0,2.083,0.00,0,-14.28,0,0.15,0,0.05,0,0.00,22.00,-40.06,0,-0.65,0,3,3,0.020,0.016,0.005,1,0.015,0.008,1,0.008,0.091,1,-0.071,0.267,1,-0.251
1,2,2.5,2.104,0.00,0,-14.47,0,0.15,0,0.05,0,0.00,22.00,-37.62,0,-0.24,0,3,3,0.019,0.016,-0.003,1,0.022,0.021,1,-0.006,0.091,1,-0.072,0.266,1,-0.251
1,2,3.0,2.125,0.00,0,-14.63,0,0.15,0,0.05,0,0.00,22.00,-30.00,0,-0.41,0,3,3,0.019,0.015,0.001,1,0.018,0.038,1,-0.022,0.091,1,-0.072,0.267,1,-0.251
1,2,3.5,2.146,0.00,0,-14.84,0,0.15,0,0.05,0,0.00,22.00,-47.60,0,-1.16,0,3,3,0.019,0.015,0.026,1,-0.007,0.049,1,-0.034,0.091,1,-0.072,0.267,1,-0.252
1,2,4.0,2.167,0.00,0,-15.24,0,0.15,0,0.05,0,0.00,22.00,-39.79,0,0.67,0,3,3,0.018,0.014,0.037,1,-0.019,0.055,1,-0.040,0.091,1,-0.073,0.267,1,-0.252
1,2,4.5,2.188,0.00,0,-15.37,0,0.15,0,0.05,0,0.00,22.00,-31.45,0,-2.73,0,3,3,0.018,0.014,0.038,1,-0.021,0.060,1,-0.046,0.091,1,-0.073,0.266,1,-0.252
1,2,5.0,2.208,0.00,0,-15.73,0,0.16,0,0.04,0,0.00,22.00,-37.28,0,-2.06,0,3,3,0.017,0.013,0.051,1,-0.034,0.063,1,-0.050,0.091,1,-0.074,0.265,1,-0.252
1,2,5.5,2.229,0.00,0,-15.94,0,0.17,0,0.04,0,0.00,22.00,-71.86,0,-3.93,0,3,3,0.017,0.013,0.054,1,-0.038,0.062,1,-0.049,0.091,1,-0.074,0.265,1,-0.252
1,2,6.0,2.250,0.00,0,-16.30,0,0.18,0,0.04,0,0.00,22.00,-41.09,0,-0.70,0,3,3,0.016,0.013,0.053,1,-0.037,0.071,1,-0.059,0.091,1,-0.075,0.264,1,-0.251
1,2,6.5,2.271,0.00,0,-16.33,0,0.18,0,0.03,0,0.00,22.00,-41.50,0,-0.66,0,3,3,0.016,0.012,0.063,1,-0.047,0.077,1,-0.064,0.091,1,-0.075,0.263,1,-0.250
1,2,7.0,2.292,0.00,0,-16.38,0,0.19,0,0.03,0,0.00,22.00,-55.68,0,0.22,0,3,3,0.016,0.012,0.076,1,-0.060,0.084,1,-0.072,0.090,1,-0.074,0.261,1,-0.248
1,2,7.5,2.313,0.30,0,-16.79,0,0.19,0,0.02,0,0.00,22.00,-40.41,0,0.62,0,3,3,0.015,0.012,0.078,1,-0.063,0.092,1,-0.080,0.090,1,-0.075,0.259,1,-0.247
1,2,8.0,2.333,10.55,0,-17.00,0,0.19,0,0.02,0,0.00,21.90,-38.77,0,-0.83,0,3,3,0.015,0.011,0.080,1,-0.065,0.100,1,-0.089,0.172,1,-0.157,0.061,1,-0.050
1,2,8.5,2.354,57.54,0,-16.95,0,0.21,0,0.01,0,0.00,21.90,-18.73,0,1.50,0,3,3,0.015,0.012,0.390,1,-0.375,0.097,1,-0.086,0.173,1,-0.158,0.020,1,-0.009
1,2,9.0,2.375,114.64,0,-16.33,0,0.24,0,0.01,0,0.00,22.00,-13.30,0,0.82,0,3,3,0.016,0.012,0.484,1,-0.468,0.075,1,-0.062,0.173,1,-0.157,-0.020,1,0.032
1,2,9.5,2.396,145.68,0,-15.94,0,0.24,0,0.00,0,0.00,22.00,52.60,0,3.46,0,3,3,0.017,0.013,0.196,1,-0.179,0.103,1,-0.090,0.168,1,-0.151,-0.030,1,0.043
1,2,10.0,2.417,191.60,0,-15.34,0,0.23,0,0.02,0,0.00,21.90,34.41,0,7.13,0,3,3,0.018,0.014,0.432,1,-0.415,0.033,1,-0.019,0.152,1,-0.134,-0.027,1,0.041
1,2,10.5,2.438,216.01,0,-14.15,0,0.25,0,0.05,0,0.00,21.90,41.56,0,4.45,0,3,3,0.020,0.016,-0.078,1,0.098,-0.093,1,0.109,0.121,1,-0.101,-0.028,1,0.045
1,2,11.0,2.458,230.66,0,-13.08,0,0.27,0,0.06,0,0.00,21.90,69.29,0,12.04,0,3,3,0.022,0.018,0.023,1,-0.002,-0.024,1,0.042,0.093,1,-0.071,-0.029,1,0.047
1,2,11.5,2.479,241.37,0,-12.01,0,0.30,0,0.07,0,0.00,21.90,79.56,0,13.45,0,3,3,0.024,0.020,0.023,1,0.000,-0.024,1,0.044,0.067,1,-0.044,-0.029,1,0.050
1,2,12.0,2.500,244.86,0,-10.93,0,0.31,0,0.08,0,0.00,21.90,79.62,0,13.70,0,3,3,0.026,0.023,0.023,1,0.002,-0.024,1,0.047,0.041,1,-0.015,-0.030,1,0.052
1,2,12.5,2.521,233.57,0,-9.48,0,0.38,0,0.09,0,0.00,21.90,104.60,0,8.74,0,3,3,0.028,0.026,0.023,1,0.005,-0.024,1,0.050,0.011,1,0.017,-0.027,1,0.053
1,2,13.0,2.542,233.23,0,-8.46,0,0.58,0,0.10,0,0.00,21.90,77.06,0,3.12,0,3,3,0.030,0.028,0.028,2,0.002,0.139,2,-0.110,0.010,1,0.021,-0.024,1,0.052
1,2,13.5,2.563,232.28,0,-8.01,0,0.83,0,0.11,0,0.00,21.90,115.26,0,2.91,0,3,3,0.031,0.029,0.028,2,0.003,0.139,2,-0.109,0.024,1,0.007,-0.019,1,0.048
1,2,14.0,2.583,205.79,0,-7.34,0,1.04,0,0.10,0,0.00,21.90,80.27,0,-1.05,0,3,3,0.032,0.031,0.075,2,-0.042,0.147,2,-0.117,0.027,1,0.006,-0.010,1,0.040
1,2,14.5,2.604,135.70,0,-7.22,0,1.27,0,0.09,0,0.35,21.90,44.35,0,4.23,0,3,3,0.033,0.031,0.154,2,-0.121,0.180,2,-0.149,0.044,1,-0.012,0.022,1,0.009
1,2,15.0,2.625,95.97,0,-7.48,0,1.35,0,0.06,0,0.00,21.90,29.45,0,13.67,0,3,3,0.032,0.030,0.218,2,-0.186,0.174,2,-0.143,0.061,1,-0.029,0.049,1,-0.019
1,2,15.5,2.646,65.54,0,-7.74,0,1.31,0,0.05,0,0.12,21.90,10.55,0,10.46,0,3,3,0.032,0.030,0.265,2,-0.233,0.202,2,-0.173,0.070,1,-0.039,0.074,1,-0.044
1,2,16.0,2.667,36.55,0,-8.03,0,1.26,0,0.03,0,0.00,21.90,-36.33,0,1.97,0,3,3,0.031,0.029,0.182,2,-0.151,0.151,2,-0.122,0.082,1,-0.051,0.104,1,-0.075
1,2,16.5,2.688,13.12,0,-8.56,0,1.16,0,0.01,0,0.00,21.90,-38.30,0,4.49,0,3,3,0.030,0.028,0.109,2,-0.079,0.085,2,-0.057,0.094,1,-0.063,0.132,1,-0.104
1,2,17.0,2.708,0.88,0,-9.18,0,1.02,0,0.00,0,0.00,21.90,-17.27,0,0.64,0,3,3,0.029,0.026,0.099,2,-0.070,0.079,2,-0.053,0.102,1,-0.073,0.326,1,-0.300
1,2,17.5,2.729,0.00,0,-9.77,0,0.86,0,-0.01,0,0.00,21.90,-83.79,0,1.40,0,3,3,0.028,0.025,0.118,2,-0.090,0.098,2,-0.073,0.102,1,-0.074,0.325,1,-0.300
1,2,18.0,2.750,0.00,0,-10.46,0,0.68,0,-0.03,0,0.00,21.90,-24.04,0,-0.91,0,3,3,0.026,0.024,0.111,2,-0.085,0.117,2,-0.094,0.101,1,-0.075,0.322,1,-0.298
1,2,18.5,2.771,0.00,0,-11.04,0,0.59,0,-0.04,0,0.00,21.90,-56.41,0,1.29,0,3,3,0.025,0.022,0.119,2,-0.093,0.114,2,-0.092,0.101,1,-0.075,0.318,1,-0.296
1,2,19.0,2.792,0.00,0,-11.50,0,0.56,0,-0.02,0,0.00,21.90,-78.93,0,-1.79,0,3,3,0.025,0.021,0.107,2,-0.082,0.115,2,-0.094,0.101,1,-0.077,0.325,1,-0.303
1,2,19.5,2.813,0.00,0,-11.90,0,0.56,0,0.00,0,0.00,21.90,-49.17,0,-4.37,0,3,3,0.024,0.021,0.129,2,-0.105,0.132,2,-0.111,0.102,1,-0.078,0.331,1,-0.310
1,2,20.0,2.833,0.00,0,-12.35,0,0.50,0,0.01,0,0.00,21.90,-61.38,0,-4.49,0,3,3,0.023,0.020,0.014,2,0.009,0.019,2,0.000,0.102,1,-0.079,0.335,1,-0.315
1,2,20.5,2.854,0.00,0,-12.76,0,0.46,0,0.02,0,0.00,21.90,-22.45,0,-2.29,0,3,3,0.022,0.019,0.136,2,-0.114,0.063,2,-0.044,0.103,1,-0.081,0.338,1,-0.319
1,2,21.0,2.875,0.00,0,-13.02,0,0.44,0,0.02,0,0.00,21.90,-75.33,0,0.71,0,3,3,0.022,0.018,0.078,1,-0.056,0.087,1,-0.068,0.103,1,-0.081,0.338,1,-0.319
1,2,21.5,2.896,0.00,0,-13.31,0,0.41,0,0.02,0,0.00,21.90,-46.56,0,-2.05,0,3,3,0.021,0.018,0.072,1,-0.051,0.087,1,-0.069,0.103,1,-0.081,0.337,1,-0.319
1,2,22.0,2.917,0.00,0,-13.70,0,0.37,0,0.02,0,0.00,21.90,-46.54,0,-2.16,0,3,3,0.021,0.017,0.075,1,-0.054,0.085,1,-0.068,0.103,1,-0.082,0.337,1,-0.320
1,2,22.5,2.938,0.00,0,-13.96,0,0.34,0,0.02,0,0.00,21.90,-52.32,0,0.16,0,3,3,0.020,0.017,0.080,1,-0.060,0.092,1,-0.075,0.103,1,-0.082,0.337,1,-0.321
1,2,23.0,2.958,0.00,0,-14.27,0,0.31,0,0.01,0,0.00,21.90,-44.92,0,-2.20,0,3,3,0.020,0.016,0.080,1,-0.060,0.092,1,-0.076,0.102,1,-0.083,0.337,1,-0.321
1,2,23.5,2.979,0.00,0,-14.89,0,0.25,0,0.01,0,0.00,21.90,-42.52,0,-2.54,0,3,3,0.018,0.015,0.090,1,-0.072,0.096,1,-0.081,0.102,1,-0.084,0.336,1,-0.321
1,3,0.0,3.000,0.00,0,-15.35,0,0.22,0,0.00,0,0.00,21.90,-39.33,0,-0.05,0,3,3,0.018,0.014,0.091,1,-0.074,0.102,1,-0.087,0.102,1,-0.084,0.335,1,-0.321
1,3,0.5,3.021,0.00,0,-15.76,0,0.19,0,0.00,0,0.00,21.90,-47.21,0,-2.62,0,3,3,0.017,0.013,0.103,1,-0.086,0.107,1,-0.094,0.100,1,-0.083,0.314,1,-0.301
1,3,1.0,3.042,0.00,0,-16.06,0,0.18,0,-0.01,0,0.00,21.90,-26.57,0,-0.58,0,3,3,0.017,0.013,0.102,1,-0.086,0.105,1,-0.092,0.100,1,-0.083,0.312,1,-0.299
1,3,1.5,3.063,0.00,0,-16.20,0,0.17,0,-0.02,0,0.00,21.90,-32.63,0,0.30,0,3,3,0.016,0.013,0.093,1,-0.077,0.107,1,-0.094,0.100,1,-0.083,0.309,1,-0.297
1,3,2.0,3.083,0.00,0,-16.42,0,0.17,0,-0.02,0,0.00,21.90,-42.15,0,0.80,0,3,3,0.016,0.012,0.093,1,-0.077,0.107,1,-0.095,0.100,1,-0.084,0.310,1,-0.297
1,3,2.5,3.104,0.00,0,-16.49,0,0.18,0,-0.01,0,0.00,21.90,-24.49,0,-2.56,0,3,3,0.016,0.012,0.093,1,-0.077,0.107,1,-0.095,0.100,1,-0.084,0.310,1,-0.298
1,3,3.0,3.125,0.00,0,-16.67,0,0.18,0,-0.01,0,0.00,21.90,-56.41,0,-2.45,0,3,3,0.016,0.012,0.093,1,-0.077,0.107,1,-0.095,0.100,1,-0.084,0.312,1,-0.300
1,3,3.5,3.146,0.00,0,-16.70,0,0.19,0,-0.00,0,0.00,21.90,-49.34,0,-2.32,0,3,3,0.015,0.012,0.093,1,-0.077,0.107,1,-0.095,0.100,1,-0.085,0.314,1,-0.302
1,3,4.0,3.167,0.00,0,-17.11,0,0.18,0,-0.01,0,0.00,21.90,-38.40,0,1.28,0,3,3,0.015,0.011,0.093,1,-0.078,0.107,1,-0.096,0.100,1,-0.085,0.312,1,-0.301
1,3,4.5,3.188,0.00,0,-17.01,0,0.18,0,-0.02,0,0.00,21.90,-45.80,0,-0.94,0,3,3,0.015,0.011,0.092,1,-0.078,0.111,1,-0.099,0.100,1,-0.085,0.310,1,-0.298
1,3,5.0,3.208,0.00,0,-16.98,0,0.18,0,-0.02,0,0.00,21.90,-31.61,0,0.88,0,3,3,0.015,0.011,0.101,1,-0.086,0.115,1,-0.104,0.100,1,-0.084,0.308,1,-0.297
1,3,5.5,3.229,0.00,0,-17.28,0,0.17,0,-0.03,0,0.00,21.90,-37.23,0,0.94,0,3,3,0.015,0.011,0.106,1,-0.091,0.118,1,-0.107,0.099,1,-0.085,0.307,1,-0.296
1,3,6.0,3.250,0.00,0,-17.16,0,0.17,0,-0.01,0,0.00,21.90,-63.92,0,-1.05,0,3,3,0.015,0.011,0.105,1,-0.090,0.118,1,-0.107,0.100,1,-0.085,0.310,1,-0.299
1,3,6.5,3.271,0.00,0,-16.93,0,0.18,0,-0.00,0,0.00,21.90,-47.47,0,-0.74,0,3,3,0.015,0.012,0.106,1,-0.090,0.117,1,-0.105,0.100,1,-0.085,0.314,1,-0.302
1,3,7.0,3.292,0.00,0,-16.94,0,0.19,0,-0.00,0,0.00,21.90,-31.93,0,1.66,0,3,3,0.015,0.012,0.109,1,-0.093,0.119,1,-0.107,0.100,1,-0.085,0.314,1,-0.302
1,3,7.5,3.313,0.38,0,-17.05,0,0.19,0,-0.00,0,0.00,21.90,-58.64,0,1.96,0,3,3,0.015,0.011,0.107,1,-0.092,0.121,1,-0.110,0.100,1,-0.085,0.314,1,-0.303
1,3,8.0,3.333,10.30,0,-16.70,0,0.21,0,-0.00,0,0.00,21.90,-73.78,0,4.08,0,3,3,0.015,0.012,0.108,1,-0.093,0.121,1,-0.109,0.167,1,-0.152,0.061,1,-0.049
1,3,8.5,3.354,54.47,0,-16.25,0,0.24,0,-0.01,0,0.00,21.90,-28.39,0,-1.05,0,3,3,0.016,0.013,0.248,1,-0.232,0.014,1,-0.001,0.155,1,-0.139,0.025,1,-0.012
1,3,9.0,3.375,92.21,0,-15.94,0,0.24,0,-0.00,0,0.00,21.90,-16.51,0,8.72,0,3,3,0.017,0.013,0.279,1,-0.262,0.055,1,-0.041,0.148,1,-0.131,0.002,1,0.011
1,3,9.5,3.396,169.25,0,-14.76,0,0.29,0,0.00,0,0.00,21.90,11.05,0,8.78,0,3,3,0.019,0.015,0.327,1,-0.308,0.147,1,-0.132,0.133,1,-0.115,-0.022,1,0.038
1,3,10.0,3.417,213.32,0,-14.04,0,0.33,0,0.01,0,0.00,21.90,43.22,0,3.12,0,3,3,0.020,0.016,-0.040,1,0.060,-0.113,1,0.129,0.130,1,-0.110,-0.028,1,0.045
1,3,10.5,3.438,242.26,0,-12.87,0,0.42,0,0.03,0,0.00,21.90,71.00,0,3.37,0,3,3,0.022,0.019,0.023,1,-0.001,-0.024,1,0.043,0.113,1,-0.091,-0.028,1,0.047
1,3,11.0,3.458,266.88,0,-11.36,0,0.59,0,0.04,0,0.00,21.90,69.38,0,1.31,0,3,3,0.025,0.022,0.023,1,0.001,-0.024,1,0.046,0.097,1,-0.072,-0.026,1,0.048
