Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,6.0,1.250,0.00,0,-12.50,0,0.35,0,0.95,0,0.00,21.20,-3.15,0,4.22,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,6.5,1.271,0.00,0,-12.15,0,0.34,0,0.95,0,0.00,21.20,-2.14,0,0.79,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,7.0,1.292,0.00,0,-11.77,0,0.36,0,0.94,0,0.00,21.20,-2.25,0,1.23,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,7.5,1.313,0.13,0,-11.36,0,0.42,0,0.93,0,0.00,21.20,-2.72,0,0.68,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,8.0,1.333,2.92,0,-10.82,0,0.48,0,0.92,0,0.00,21.20,7.53,0,-0.27,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,8.5,1.354,13.73,0,-10.27,0,0.59,0,0.91,0,0.00,21.20,7.25,0,0.09,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,9.0,1.375,19.70,0,-10.01,0,0.64,0,0.90,0,0.00,21.20,1.34,1,-0.93,1,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,9.5,1.396,43.08,0,-9.70,0,0.74,0,0.90,0,0.00,21.20,19.91,0,0.42,0,67,67,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,10.0,1.417,73.08,0,-9.34,0,0.83,0,0.88,0,0.00,21.20,34.11,0,-3.56,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,10.5,1.438,78.58,0,-8.97,0,0.94,0,0.87,0,0.00,21.20,34.81,0,0.22,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,11.0,1.458,106.22,0,-8.46,0,1.07,0,0.86,0,0.00,21.20,33.55,0,1.54,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,11.5,1.479,162.76,0,-7.83,0,1.22,0,0.85,0,0.00,21.20,83.88,0,4.88,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,12.0,1.500,274.58,0,-6.55,0,1.52,0,0.85,0,0.00,21.20,102.74,0,7.12,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,12.5,1.521,219.95,0,-5.70,0,1.73,0,0.85,0,0.00,21.20,54.76,0,3.85,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,13.0,1.542,167.22,0,-5.45,0,1.73,0,0.85,0,0.00,21.20,46.76,0,6.29,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,13.5,1.563,117.18,0,-5.01,0,1.77,0,0.84,0,0.00,21.20,43.25,0,6.85,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.0,1.583,177.72,0,-4.19,0,1.96,0,0.83,0,0.00,21.20,57.24,0,-6.67,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,14.5,1.604,120.21,0,-3.19,0,2.42,0,0.83,0,0.00,21.20,17.95,0,19.25,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.0,1.625,78.52,0,-3.40,0,2.22,0,0.82,0,0.00,21.20,3.08,0,0.43,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,15.5,1.646,61.97,0,-3.66,0,1.84,0,0.82,0,0.00,21.20,0.11,0,12.33,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.0,1.667,25.40,0,-3.77,0,1.48,0,0.81,0,0.00,21.10,-11.47,0,16.62,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,16.5,1.688,4.37,0,-3.90,0,1.12,0,0.79,0,0.00,21.20,-0.96,0,12.20,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.0,1.708,0.15,0,-4.01,0,0.90,0,0.78,0,0.00,21.20,0.72,0,9.86,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,17.5,1.729,0.00,0,-3.85,0,0.80,0,0.77,0,0.00,21.20,-1.83,0,3.19,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.0,1.750,0.00,0,-3.78,0,0.69,0,0.77,0,0.00,21.20,-20.94,0,6.52,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,18.5,1.771,0.00,0,-3.95,0,0.44,0,0.77,0,0.00,21.20,-14.57,0,3.91,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.0,1.792,0.00,0,-3.95,0,0.35,0,0.76,0,0.00,21.10,-23.07,0,3.81,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,19.5,1.813,0.00,0,-3.84,0,0.33,0,0.75,0,0.00,21.10,-11.35,0,1.36,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.0,1.833,0.00,0,-3.74,0,0.28,0,0.75,0,0.00,21.10,-9.36,0,2.30,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,20.5,1.854,0.00,0,-3.57,0,0.22,0,0.76,0,0.00,21.20,-0.10,0,5.02,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.0,1.875,0.00,0,-3.26,0,0.20,0,0.75,0,0.00,21.10,-1.98,0,2.34,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,21.5,1.896,0.00,0,-3.06,0,0.19,0,0.75,0,0.00,21.20,-0.69,0,4.74,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.0,1.917,0.00,0,-2.83,0,0.19,0,0.75,0,0.00,21.10,0.39,0,2.78,0,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,22.5,1.938,0.00,0,-2.61,0,0.18,0,0.76,0,0.00,21.10,-2.14,1,1.09,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.0,1.958,0.00,0,-2.31,0,0.23,0,0.76,0,0.00,21.10,-2.14,1,1.09,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,1,23.5,1.979,0.00,0,-2.31,0,0.36,0,0.76,0,0.00,21.20,-2.14,1,1.09,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.0,2.000,0.00,0,-2.58,0,0.37,0,0.75,0,0.00,21.10,-28.88,0,4.97,0,67,67,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,0.5,2.021,0.00,0,-3.01,0,0.41,0,0.75,0,0.00,21.10,117.05,0,-17.55,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.0,2.042,0.00,0,-3.33,0,0.38,0,0.74,0,0.00,21.10,-3.62,1,0.55,1,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,1.5,2.063,0.00,0,-3.49,0,0.38,0,0.73,0,0.00,21.10,-3.62,1,0.55,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.0,2.083,0.00,0,-3.56,0,0.37,0,0.72,0,0.00,21.10,-1.94,0,-2.37,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,2.5,2.104,0.00,0,-3.54,0,0.46,0,0.72,0,0.00,21.10,-3.62,1,0.55,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.0,2.125,0.00,0,-3.61,0,0.42,0,0.72,0,0.00,21.10,-8.01,0,1.44,0,67,67,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,3.5,2.146,0.00,0,-3.68,0,0.34,0,0.73,0,0.00,21.10,-7.61,0,0.77,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.0,2.167,0.00,0,-3.74,0,0.28,0,0.73,0,0.00,21.10,-6.47,0,0.50,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,4.5,2.188,0.00,0,-3.85,0,0.24,0,0.74,0,0.00,21.10,-1.32,0,0.58,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.0,2.208,0.00,0,-3.92,0,0.21,0,0.73,0,0.00,21.10,2.48,0,0.59,0,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,5.5,2.229,0.00,0,-3.92,0,0.20,0,0.73,0,0.00,21.10,-0.54,0,-0.81,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.0,2.250,0.00,0,-4.02,0,0.19,0,0.73,0,0.00,21.10,1.40,0,-0.92,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,6.5,2.271,0.00,0,-4.00,0,0.18,0,0.72,0,0.00,21.10,-0.92,0,-0.35,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.0,2.292,0.00,0,-4.02,0,0.17,0,0.73,0,0.00,21.10,4.04,0,1.19,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,7.5,2.313,0.09,0,-4.01,0,0.17,0,0.73,0,0.00,21.10,0.50,0,0.20,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.0,2.333,1.94,0,-3.99,0,0.18,0,0.73,0,0.00,21.10,3.25,0,-0.10,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,8.5,2.354,9.62,0,-4.01,0,0.18,0,0.74,0,0.00,21.10,3.46,0,0.57,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.0,2.375,28.34,0,-3.96,0,0.18,0,0.74,0,0.00,21.10,7.86,0,3.37,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.5,2.396,47.69,0,-3.89,0,0.18,0,0.74,0,0.00,21.10,6.00,0,0.37,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.0,2.417,47.16,0,-3.78,0,0.18,0,0.74,0,0.00,21.10,7.58,0,1.96,0,67,67,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.5,2.438,62.22,0,-3.78,0,0.18,0,0.74,0,0.00,21.10,40.61,0,-0.64,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.0,2.458,89.50,0,-3.57,0,0.19,0,0.75,0,0.00,21.10,23.25,0,0.67,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.5,2.479,126.44,0,-3.37,0,0.20,0,0.75,0,0.00,21.10,37.30,0,8.85,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.0,2.500,124.33,0,-3.14,0,0.22,0,0.75,0,0.00,21.10,29.10,0,5.49,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.5,2.521,142.59,0,-2.83,0,0.24,0,0.76,0,0.00,21.10,30.00,0,1.59,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.0,2.542,141.37,0,-2.54,0,0.27,0,0.77,0,0.00,21.10,36.19,0,9.29,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.5,2.563,190.07,0,-2.07,0,0.34,0,0.77,0,0.00,21.10,50.83,0,10.59,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.0,2.583,198.43,0,-1.50,0,0.49,0,0.78,0,0.00,21.10,32.93,0,8.89,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.5,2.604,108.99,0,-1.39,0,0.51,0,0.79,0,0.00,21.10,9.98,0,-2.89,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.0,2.625,56.49,0,-1.48,0,0.52,0,0.79,0,0.00,21.10,-4.44,0,0.98,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.5,2.646,25.74,0,-1.74,0,0.47,0,0.79,0,0.00,21.10,-4.94,0,-3.91,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.0,2.667,13.13,0,-1.95,0,0.44,0,0.78,0,0.00,21.10,-0.97,0,-1.52,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.5,2.688,1.99,0,-2.10,0,0.41,0,0.77,0,0.00,21.10,-2.72,0,-1.68,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.0,2.708,0.06,0,-2.15,0,0.39,0,0.77,0,0.00,21.10,-4.68,0,-1.71,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.5,2.729,0.00,0,-2.12,0,0.38,0,0.76,0,0.00,21.10,-1.35,0,2.88,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.0,2.750,0.00,0,-1.98,0,0.35,0,0.76,0,0.00,21.10,-10.99,0,-3.36,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.5,2.771,0.00,0,-1.88,0,0.27,0,0.77,0,0.00,21.10,-4.39,0,1.71,0,3,3,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.0,2.792,0.00,0,-1.51,0,0.25,0,0.77,0,0.00,21.10,-1.52,1,11.87,0,35,35,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.5,2.813,0.00,0,-1.45,0,0.23,0,0.78,0,0.00,21.10,-0.30,1,0.97,0,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.0,2.833,0.00,0,-1.52,0,0.22,0,0.78,0,0.00,21.10,-0.98,1,1.60,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.5,2.854,0.00,0,-1.56,0,0.22,0,0.79,0,0.00,21.10,-0.98,1,1.60,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.0,2.875,0.00,0,-1.61,0,0.22,0,0.79,0,0.00,21.10,-0.98,1,1.60,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.5,2.896,0.00,0,-1.62,0,0.21,0,0.79,0,0.00,21.10,-0.98,1,1.60,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.0,2.917,0.00,0,-1.53,0,0.20,0,0.79,0,0.00,21.10,-0.98,1,1.60,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.5,2.938,0.00,0,-1.44,0,0.19,0,0.80,0,0.00,21.10,-0.30,1,1.45,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.0,2.958,0.00,0,-1.37,0,0.19,0,0.80,0,0.00,21.10,-0.39,1,1.12,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.5,2.979,0.00,0,-1.16,0,0.18,0,0.80,0,0.00,21.10,3.62,1,0.66,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,0.0,3.000,0.00,0,-0.94,0,0.18,0,0.80,0,0.00,21.10,5.53,1,0.50,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,3,0.5,3.021,0.00,0,-0.94,0,0.22,0,0.81,0,0.00,21.10,5.53,1,0.50,1,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
